Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Heat Index,Snow,Snow Depth,Wind Speed,Wind Direction,Visibility,Cloud Cover,Relative Humidity,Precipitation,Conditions
"Delhi, DL, India",07/31/2019,33.9,28.9,31.3,44.5,0,0,20.5,92.7,3.2,73.3,74.45,0,Partially cloudy
"Delhi, DL, India",08-01-2019,35.9,28.8,31.9,48.9,0,0,12.6,96.88,3.3,60.2,73.2,0.2,"Rain, Partially cloudy"
"Delhi, DL, India",08-02-2019,34.6,28,30.1,45.5,0,0,13.8,80,2.7,55.1,79.99,45.59,"Rain, Partially cloudy"
"Delhi, DL, India",08-03-2019,32.4,28,29.2,42.9,0,0,11.5,80.74,2.4,72.7,85.08,28.4,"Rain, Partially cloudy"
"Delhi, DL, India",08-04-2019,35.2,27.9,30,45.9,0,0,10.8,89.25,2.4,60.5,85.28,3.97,"Rain, Partially cloudy"
"Delhi, DL, India",08-05-2019,36.4,28,30.9,46.7,0,0,11.2,133.88,2.2,57.1,82.86,0.81,"Rain, Partially cloudy"
"Delhi, DL, India",08-06-2019,30,24.4,27.8,42.2,0,0,16.6,94.5,2.4,72.2,94.35,36.29,"Rain, Partially cloudy"
"Delhi, DL, India",08-07-2019,33.8,26.8,30,44.5,0,0,14.8,82.67,2.6,62,81.76,0,Partially cloudy
"Delhi, DL, India",08-08-2019,37.5,28,32.1,49.2,0,0,14.1,78.96,3.7,54.8,73.73,0,Partially cloudy
"Delhi, DL, India",08-09-2019,33.7,29,31.1,44.2,0,0,21.2,80.38,3.9,58.1,71.72,0.9,"Rain, Partially cloudy"
"Delhi, DL, India",08-10-2019,33.6,27,30.2,43.2,0,0,22.3,92.75,3.3,62.2,78.68,1,"Rain, Partially cloudy"
"Delhi, DL, India",08-11-2019,36,27,31.8,46.4,0,0,11.3,144.5,3.4,46.3,72.2,0,Partially cloudy
"Delhi, DL, India",08-12-2019,35,28,30.6,47.1,0,0,11.2,235.25,3.2,65.2,80.8,1.8,"Rain, Partially cloudy"
"Delhi, DL, India",08/13/2019,35,27,29.6,45.2,0,0,17.7,239.38,3.1,62.2,85.34,19.24,"Rain, Partially cloudy"
"Delhi, DL, India",08/14/2019,33.8,26,29.6,45.1,0,0,8.2,126.96,2.3,69.6,87.17,12.76,"Rain, Partially cloudy"
"Delhi, DL, India",08/15/2019,34.4,25.3,30.4,45.1,0,0,18.3,107,3.1,68.3,80.99,12.88,"Rain, Partially cloudy"
"Delhi, DL, India",08/16/2019,31.8,27,29,41.1,0,0,20.5,80.88,3.1,70.1,83.02,2.4,"Rain, Partially cloudy"
"Delhi, DL, India",08/17/2019,28,26,26.9,34.5,0,0,16.6,104,2.6,82.8,93.03,20.79,"Rain, Overcast"
"Delhi, DL, India",08/18/2019,29.7,25.9,27.3,36.8,0,0,17.1,195.79,2.6,76.3,90.79,43.48,"Rain, Overcast"
"Delhi, DL, India",08/19/2019,33.8,25.8,29.9,40.6,0,0,14.8,179,2.9,52.3,76.17,0.3,"Rain, Partially cloudy"
"Delhi, DL, India",08/20/2019,34.8,28,30.6,42,0,0,16.6,263.29,2.8,53.5,75.31,0,Partially cloudy
"Delhi, DL, India",08/21/2019,35.8,27,31.2,44.3,0,0,12.9,239.21,2.9,44.3,72.22,0,Partially cloudy
"Delhi, DL, India",08/22/2019,34.3,26.8,29.5,43.3,0,0,11.2,206.58,2.8,57.1,74.85,0.22,"Rain, Partially cloudy"
"Delhi, DL, India",08/23/2019,35.8,27,31.1,44.1,0,0,15.7,144.29,2.9,47.2,69.87,0.6,"Rain, Partially cloudy"
"Delhi, DL, India",08/24/2019,33,27.9,30.4,42.8,0,0,13.3,117.96,2.5,58.1,76.71,2,"Rain, Partially cloudy"
"Delhi, DL, India",08/25/2019,33.5,26,28.4,41.4,0,0,13,86.08,2.3,71.8,84.16,6.63,"Rain, Partially cloudy"
"Delhi, DL, India",08/26/2019,34.7,26,30.5,44.5,0,0,13.3,76.54,3.2,60.6,74.96,6,"Rain, Partially cloudy"
"Delhi, DL, India",08/27/2019,35.9,28,32,46.6,0,0,12.3,81.5,3.4,47.7,69.9,0,Partially cloudy
"Delhi, DL, India",08/28/2019,37.6,28,32.5,48.2,0,0,11.8,91.75,3.6,38.2,68.78,0,Partially cloudy
"Delhi, DL, India",08/29/2019,37.5,29,32.3,48.3,0,0,14.8,105.67,3.4,44.7,69.43,2,"Rain, Partially cloudy"
"Delhi, DL, India",08/30/2019,35.8,28,32.1,45.8,0,0,9,104.78,3.1,59.1,69.92,0.4,"Rain, Partially cloudy"
"Delhi, DL, India",08/31/2019,35.8,30,32.3,45.4,0,0,9.8,166.46,2.9,53.3,69.72,1.11,"Rain, Partially cloudy"
"Delhi, DL, India",09-01-2019,32.8,27,29.9,41,0,0,19.1,104.67,3,59.9,78.95,83.1,"Rain, Partially cloudy"
"Delhi, DL, India",09-02-2019,35.8,27,31.4,46.9,0,0,10.6,114.67,3,48.4,72.83,0,Partially cloudy
"Delhi, DL, India",09-03-2019,35.8,29,31.9,46.4,0,0,10.8,119.92,2.4,61.5,72.79,0,Partially cloudy
"Delhi, DL, India",09-04-2019,35.6,29,31.4,48.9,0,0,13,87.83,2.2,64.6,76.94,0.55,"Rain, Partially cloudy"
"Delhi, DL, India",09-05-2019,35.5,28,31,46.5,0,0,18.4,105.29,3,60,76.32,0.4,"Rain, Partially cloudy"
"Delhi, DL, India",09-06-2019,36.2,29,30.8,47.1,0,0,18.4,114.38,3.2,60.9,75.5,0.39,"Rain, Partially cloudy"
"Delhi, DL, India",09-07-2019,34.8,27,30,44.3,0,0,14.8,98.48,2.8,63.6,80.03,47,"Rain, Partially cloudy"
"Delhi, DL, India",09-08-2019,35.2,27,31,45,0,0,13,73.58,2.7,56,74.87,47,"Rain, Partially cloudy"
"Delhi, DL, India",09-09-2019,36.2,29,32.3,44,0,0,14.8,214.67,3,44.3,67.25,0,Partially cloudy
"Delhi, DL, India",09-10-2019,36.7,28.4,32.6,44.7,0,0,11.2,160.96,2.9,47.6,65.07,0,Partially cloudy
"Delhi, DL, India",09-11-2019,38,29,33,46.6,0,0,9.4,114.96,2.7,40.8,64.54,0,Partially cloudy
"Delhi, DL, India",09-12-2019,36.6,30,32.3,49.8,0,0,20.6,116.5,2.7,47.4,72.24,0,Partially cloudy
"Delhi, DL, India",09/13/2019,35.8,28,31.8,47.2,0,0,13,100.5,3,42.4,73.3,0,Partially cloudy
"Delhi, DL, India",09/14/2019,34.8,28,31.2,44.1,0,0,14.1,84.04,3.3,56,71.65,0,Partially cloudy
"Delhi, DL, India",09/15/2019,33.6,28,30.1,44.1,0,0,13,110.29,2.7,57.9,78.19,2.9,"Rain, Partially cloudy"
"Delhi, DL, India",09/16/2019,36,27.9,31.5,44.3,0,0,9.4,151.83,2.9,46.3,71.62,0,Partially cloudy
"Delhi, DL, India",09/17/2019,36,28,31.4,43.9,0,0,14.1,167.17,3,48.9,68.12,10.3,"Rain, Partially cloudy"
"Delhi, DL, India",09/18/2019,34.7,26.8,30.3,43.8,0,0,18.4,94.96,3.6,38.5,68.95,0,Partially cloudy
"Delhi, DL, India",09/19/2019,31.8,25.9,28.5,37.4,0,0,16.6,95.08,3.2,55,75.67,0.3,"Rain, Partially cloudy"
"Delhi, DL, India",09/20/2019,34.6,25.8,29.7,42.3,0,0,13,97.63,3.5,45.9,71.97,0,Partially cloudy
"Delhi, DL, India",09/21/2019,34.6,24,28.4,42,0,0,13.4,144.13,2.9,59.2,79.29,24.49,"Rain, Partially cloudy"
"Delhi, DL, India",09/22/2019,29,24,26.4,33.4,0,0,15.8,88.57,3.1,59.2,84.9,14.56,"Rain, Partially cloudy"
"Delhi, DL, India",09/23/2019,31.8,24,27.4,37,0,0,11.2,95.08,3.1,57.5,79.05,0,Partially cloudy
"Delhi, DL, India",09/24/2019,33.6,24.4,28.2,39.7,0,0,12.9,93.08,3.1,54.6,75.52,0,Partially cloudy
